grb_name,episode,model_name,z,z_source,H0,Om0,Y_ratio,e_min_keV,e_max_keV,kt_bb_keV,kt_bb_err_lower_keV,kt_bb_err_upper_keV,f_bb,f_bb_err_lower,f_bb_err_upper,script_R,Gamma,Gamma_err_lower,Gamma_err_upper,r0_cm,r0_err_lower_cm,r0_err_upper_cm,r_ph_cm,r_ph_err_lower_cm,r_ph_err_upper_cm,r_s_cm,r_s_err_lower_cm,r_s_err_upper_cm,saturated_fraction,n_samples,seed
GRB131014A,T90,BAND_BB,4.1270209263400925,swept,69.6,0.286,1.0,1.0,10000.0,34.921498789002435,0.7910600461204069,0.8093861996545968,0.0784008916665467,0.0045642655736851945,0.0047678407687829355,1.9357096719077276e-18,976.5337216786597,7.479078562628615,7.82948661979367,114097995.10574436,9940146.48233004,10627850.732747555,7951997863172.028,186274520719.0205,180815668834.8877,111456493879.87802,9617695975.625671,10177812509.195465,0.0,10000,12345
GRB131014A,T90,BAND_BB,4.542587878258432,swept,69.6,0.286,1.0,1.0,10000.0,34.921498789002435,0.7910600461204069,0.8093861996545968,0.0784008916665467,0.0045642655736851945,0.0047678407687829355,1.9357096719077276e-18,1044.609801995252,8.000459792606307,8.375295482441516,109384410.30532749,9529501.90150629,10188795.904233232,8154935362130.061,191028305365.94336,185430141856.28125,114300898833.17503,9863142616.912079,10437553501.461777,0.0,10000,12345
GRB131014A,T90,BAND_BB,5.000000000000001,swept,69.6,0.286,1.0,1.0,10000.0,34.921498789002435,0.7910600461204069,0.8093861996545968,0.0784008916665467,0.0045642655736851945,0.0047678407687829355,1.9357096719077276e-18,1118.037519879167,8.5628281558661,8.964011798050024,104522527.8986805,9105937.725315943,9735927.644364804,8340215634523.297,195368471765.95996,189643117884.59082,116897817230.46213,10087233387.661926,10674694897.437805,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.5,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,303.1522256796935,3.2606068345667722,3.552324400234852,52844307.75123032,6998524.572453365,7687283.782498971,1301799233436.505,44672924169.41138,42147767164.15918,16030139543.534107,2110132956.023655,2298061563.380562,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.5503470856261048,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,317.25819133541756,3.4123260176342,3.7176174831913613,55546389.132830665,7356379.254454732,8080356.7030783,1432035267163.334,49142142086.71289,46364360541.16699,17633844431.826553,2321237202.9537506,2527966771.1787643,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.6057638293142942,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,332.43037063980864,3.5755130482563686,3.8954044106232004,58183024.91893113,7705566.539195061,8463909.225220561,1571744782766.114,53936454785.60156,50887672571.931885,19354204202.480354,2547697355.6189938,2774595482.887039,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.666760716081662,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,348.76169431580524,3.7511674590927555,4.086774140640159,60721472.728838205,8041750.134543814,8833178.300968155,1720901893506.058,59054973929.1604,55716865133.17578,21190900090.49363,2789471453.278248,3037902000.737343,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.7338996338110347,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,366.35205468315155,3.940363659475736,4.2928972070361056,63127546.71792377,8360402.580802128,9183190.901054867,1879327984993.3042,64491570133.6167,60846155307.28833,23141732667.935867,3046269973.4761505,3317571017.3816185,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.807799049219937,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,385.3087123574837,4.1442553097346035,4.515030484970794,65366451.12427342,8656915.642851785,9508885.27128902,2046674474846.3445,70234281343.76782,66264257199.579346,25202409549.257515,3317527886.5581894,3612987181.5797806,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.8891397050194614,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,405.7467562060059,4.364080268328394,4.7545225807105,67403760.58579665,8926730.140096858,9805253.53969793,2222410197262.3643,76264879918.19165,71953973494.20557,27366390046.984528,3602384206.8693924,3923212828.2266045,0.0,10000,12345
GRB131014A,EX0,BAND_BB,0.9786708907438301,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,427.78962879547396,4.6011662433944025,5.012819988803983,69206510.51643346,9165480.352266237,10067500.334015384,2405815069191.3467,82558655275.82129,77891990386.74072,29624807178.038246,3899671726.029335,4246976797.2712784,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.077217345015942,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,451.56972770563164,4.856937260279722,5.291474138247054,70744343.9889225,9369145.90875762,10291209.619202763,2595981427442.303,89084459780.47754,84048920875.06104,31966484128.639404,4207919180.295414,4582676794.106392,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.1856868528308275,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,477.2290898366316,5.132921021729487,5.592149411166645,71990647.441504,9534202.19786042,10472509.909182996,2791823928147.835,95805048453.79443,90389625269.8501,34378056154.67061,4525367296.959232,4928396865.057457,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.3050786078412682,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,504.92016165370734,5.430757192388683,5.916632168513672,72923598.98347847,9657759.200861663,10608226.764293283,2992098207904.999,102677719356.40137,96873815377.94482,36844200371.86546,4849999042.857487,5281940339.828682,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.4364924166768323,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,534.8066539203212,5.752206592033417,6.2668407657888565,73527052.54648818,9737678.58610443,10696011.409145743,3195427704198.5693,109655233965.43213,103456922855.09668,39347966018.045975,5179583098.555649,5640877177.50087,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.5811388300841898,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,567.0644757413088,6.0991612418366685,6.644836498118366,73791189.87027432,9772660.05581583,10734435.57727094,3400337241319.0947,116686969718.73193,110091186602.10547,41871188024.5392,5511728298.964279,6002603255.6332855,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.7403502942142053,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,601.8827404494854,6.4736551833563,7.052835387189361,73712889.89062616,9762290.266619794,10723045.246139124,3605291335977.631,123720234521.57031,116726892968.44482,44394958705.15489,5843945724.28054,6364407991.029327,0.0,10000,12345
GRB131014A,EX0,BAND_BB,1.9155934247786435,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,639.4648354963599,6.877875985933201,7.493220718181419,73295789.30490017,9707050.850633308,10662369.44765167,3808734770593.884,130701659071.4873,123313689375.32764,46900127368.91678,6173714466.682655,6723545963.617897,0.0,10000,12345
GRB131014A,EX0,BAND_BB,2.0,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,657.3135456567588,7.069850912743277,7.702371116049449,73000446.2054761,9667936.591660447,10619405.762155712,3899268435207.63,133808438849.95801,126244857038.24414,48014943878.15285,6320463722.9614105,6883364720.225723,0.0,10000,12345
GRB131014A,EX0,BAND_BB,2.108482517142911,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,680.0295500923567,7.3141768752219605,7.968556253405836,72550035.36860144,9608285.676666796,10553884.307355538,4009132879007.526,137578579314.5752,129801888628.03369,49367796391.6207,6498546930.880798,7077308032.6766205,0.0,10000,12345
GRB131014A,EX0,BAND_BB,2.320794416806389,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,723.8122575060871,7.785089449619022,8.481600086435378,71491758.23739383,9468130.968952797,10399936.285812348,4205009185205.6084,144300328067.0869,136143687528.021,51779784692.87238,6816049844.077057,7423087780.34362,0.0,10000,12345
GRB131014A,EX0,BAND_BB,2.5544848872534636,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,771.0661530133389,8.29333699523886,9.035319148336384,70142311.73704305,9289414.757239424,10203631.733081102,4394978471543.88,150819369794.20703,142294237507.8291,54119034932.67261,7123977857.428619,7758439886.831177,0.0,10000,12345
GRB131014A,EX0,BAND_BB,2.8117066259517456,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,822.0635527394727,8.841848455840363,9.632904427446533,68527345.81202197,9075534.034964807,9968701.957424939,4577773935019.483,157092232512.6787,148212523857.48047,56369947909.2486,7420277564.6217575,8081128069.297455,0.0,10000,12345
GRB131014A,EX0,BAND_BB,3.0948290944563026,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,877.0972624266556,9.43377315484338,10.277787008529117,66675780.09639979,8830318.822395533,9699353.910234325,4752267715815.348,163080212254.33887,153862030367.91504,58518635344.14023,7703120777.32402,8389161320.813026,0.0,10000,12345
GRB131014A,EX0,BAND_BB,3.4064603452898052,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,936.4820280716594,10.072496397917462,10.97365507128211,64618746.555620186,8557892.133616142,9400116.37167988,4917484663066.408,168749845456.2002,159211185018.99707,60553089391.55874,7970926838.607193,8680818211.019112,0.0,10000,12345
GRB131014A,EX0,BAND_BB,3.7494710466622787,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,1000.5560822742503,10.761656105001748,11.72447201038085,62388561.524622396,8262533.836672761,9075690.412663281,5072609678068.568,174073160952.15234,164233597727.28125,62463273061.44235,8222374525.817467,8954659849.068192,0.0,10000,12345
GRB131014A,EX0,BAND_BB,4.1270209263400925,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,1069.682801084387,11.505160630816135,12.53449585034059,60017775.81923047,7948554.853480935,8730811.214119598,5216989316042.589,179027734939.56738,168908112205.60938,64241139943.31081,8456404646.931854,9209532711.212234,0.0,10000,12345
GRB131014A,EX0,BAND_BB,4.542587878258432,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,1144.2524863531362,12.307207935247561,13.408300131025499,57538338.07280762,7620186.354911581,8370126.357246853,5350128532388.674,183596579322.8164,173218700618.04688,65880594140.184555,8672214766.445755,9444562896.977417,0.0,10000,12345
GRB131014A,EX0,BAND_BB,5.000000000000001,swept,69.6,0.286,1.0,1.0,10000.0,42.581119950744096,1.4662320705327545,1.505358810066923,0.0719806649012842,0.006453004878295851,0.006842480281954125,1.1593058669250864e-18,1224.6842883479333,13.172306262375741,14.350796436768633,54980892.88657832,7281486.810151018,7998093.725136675,5471683545126.49,187767896778.667,177154232490.3379,67377402377.85689,8869247635.84668,9659143529.254807,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.5,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,329.5226662810262,3.649261612151065,4.036753713034102,63611870.649768576,8972314.222980633,10037959.491800383,1717753030725.978,61464398986.80908,57842197464.843994,20982852172.53029,2943495138.20393,3270709594.740013,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.5503470856261048,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,344.85567399001144,3.8190652771392024,4.224587759474048,66864528.47888939,9431094.444417432,10551229.219539806,1889602372696.6523,67613488134.998535,63628910336.059326,23082041796.427094,3237971523.0777435,3597921528.9234047,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.6057638293142942,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,361.34764255948926,4.001703723497485,4.426619431860729,70038405.50961024,9878762.807788096,11052067.329485372,2073952184621.503,74209867352.85596,69836553712.74194,25333928291.436256,3553868375.19989,3948935142.5604553,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.666760716081662,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,379.0995865194815,4.198295625248534,4.644086189164057,73094087.76956448,10309760.059116326,11534254.292892098,2270768308373.1724,81252314399.03906,76463977382.31299,27738094406.111275,3891127162.1270905,4323685396.432552,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.7338996338110347,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,398.2200875684049,4.410043458168218,4.878318190487164,75990423.70205516,10718281.861983806,11991296.39003554,2479815058293.2036,88732396002.24268,83503245060.47705,30291661171.68181,4249344019.288967,4721723530.251884,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.807799049219937,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,418.8257366498757,4.638238395515373,5.130743710642946,78685527.55627482,11098420.32351029,12416584.045287818,2700632472179.3477,96633653859.19824,90938868359.75928,32989010016.2565,4627730767.895039,5142173747.113304,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.8891397050194614,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,441.04163391875954,4.884265844849267,5.40289526489164,81137959.45395538,11444330.440155014,12803578.04175201,2932519664945.667,104931008997.67139,98747246254.39062,35821579424.94637,5025086390.216923,5583701517.81826,0.0,10000,12345
GRB131014A,TR1,BAND_BB,0.9786708907438301,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,465.00195989653787,5.149611773225445,5.696416605769002,83308037.94076985,11750415.23020041,13146016.642003283,3174526470998.442,113590462725.11621,106896383652.57959,38777762849.05913,5439782708.189674,6044497667.433937,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.077217345015942,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,490.85062909146956,5.435869945638444,6.013070730134018,85159220.55807984,12011520.460355833,13438133.442447513,3425455208577.5723,122569159760.10352,115345950807.48193,41842930258.04184,5869767406.739532,6522281734.710014,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.1856868528308275,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,518.7420338321733,5.7447501625227915,6.354748991357951,86659470.96138139,12223127.474802673,13674873.104747519,3683873742320.157,131815855635.1372,124047723175.1875,44999587702.48891,6312586417.43959,7014326844.019646,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.3050786078412682,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,548.841881513923,6.078087531743222,6.7234813558485484,87782520.82873821,12381531.184598908,13852090.485098824,3948140107050.7446,141271797781.68066,132946410575.9043,48227678100.89173,6765426113.170792,7517506590.601784,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.4364924166768323,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,581.328123682857,6.437852757632186,7.121447784616635,88508934.16684124,12483990.18570435,13966718.581831425,4216437897926.116,150871991855.37354,141980848892.47314,51505013540.53588,7225173951.717033,8028362425.618271,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.5811388300841898,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,616.391971329159,6.8261633847404255,7.550990670928172,88826892.14546701,12528837.458151996,14016892.382364854,4486820587800.859,160546787493.8164,151085492376.7578,54807816626.99298,7688494416.804161,8543188039.199753,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.7403502942142053,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,654.2389882731795,7.245295906417937,8.014628234620886,88732637.75196251,12515543.083583519,14002019.02973023,4757262072337.632,170223686914.64062,160192115663.9541,58111337907.323044,8151915630.834106,9058125601.508286,0.0,10000,12345
GRB131014A,TR1,BAND_BB,1.9155934247786435,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,695.0902541232213,7.697698643858644,8.515068768692345,88230548.69760212,12444724.528530434,13922789.327200413,5025710207362.912,179829260581.70312,169231616545.3125,61390509844.4241,8611921095.049683,9569267701.223389,0.0,10000,12345
GRB131014A,TR1,BAND_BB,2.0,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,714.4915781562049,7.912556419251018,8.752740937686895,87875026.45050773,12394578.898766577,13866687.881380394,5145171390607.323,184103803952.625,173254253808.64844,62849762893.92311,8816626547.925774,9796729292.760422,0.0,10000,12345
GRB131014A,TR1,BAND_BB,2.108482517142911,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,739.1835900063136,8.186005320318486,9.05522565487854,87332839.84396905,12318104.67231062,13781130.78114362,5290139966758.738,189291049293.333,178135805963.0957,64620596156.118996,9065040779.460373,10072758561.504494,0.0,10000,12345
GRB131014A,TR1,BAND_BB,2.320794416806389,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,786.7748437126886,8.713049293301879,9.638233107067776,86058928.02930592,12138422.21718435,13580107.370558515,5548603107600.322,198539341293.3506,186839080393.42773,67777798489.23598,9507936227.678894,10564888605.53064,0.0,10000,12345
GRB131014A,TR1,BAND_BB,2.5544848872534636,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,838.1392353308023,9.2818784566457,10.267462655742861,84434518.13764453,11909302.780418396,13323775.328692436,5799271804409.271,207508733585.82617,195279891150.11133,70839789424.68498,9937475327.397568,11042177538.857391,0.0,10000,12345
GRB131014A,TR1,BAND_BB,2.8117066259517456,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,893.5727690727272,9.895770875620542,10.94654044327342,82490486.54942049,11635101.407454848,13017006.951437593,6040474482459.16,216139414117.40332,203401951005.77832,73786150191.69247,10350793713.371582,11501442578.28003,0.0,10000,12345
GRB131014A,TR1,BAND_BB,3.0948290944563026,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,953.393721106962,10.558251263766806,11.679365450326259,80261645.56703556,11320728.296858594,12665295.623562574,6270722905646.26,224378131031.7168,211155146326.4873,76598701554.00983,10745341184.461708,11939850028.839783,0.0,10000,12345
GRB131014A,TR1,BAND_BB,3.4064603452898052,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,1017.9442163835214,11.273108445266871,12.47012881245439,77785470.60918948,10971469.273881704,12274554.969851583,6488730340724.111,232178842619.4922,218496148719.15723,79261725691.31421,11118912829.375511,12354949869.666382,0.0,10000,12345
GRB131014A,TR1,BAND_BB,3.7494710466622787,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,1087.5919094952365,12.044413969454126,13.323334411164979,75100862.79135731,10592811.255165689,11850923.590181291,6693421246831.0,239503064027.85547,225388741308.72656,81762084559.60094,11469665630.37947,12744694203.446945,0.0,10000,12345
GRB131014A,TR1,BAND_BB,4.1270209263400925,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,1162.7317856498744,12.876542055475056,14.243820936378597,72247005.48775397,10190280.96932555,11400584.624885455,6883933389053.037,246319942887.5703,231803889908.52148,84089245708.97035,11796122085.04361,13107441280.782455,0.0,10000,12345
GRB131014A,TR1,BAND_BB,4.542587878258432,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,1243.788098063223,13.774191047730483,15.236785620089904,69262357.18935835,9769302.901792698,10929606.827651396,7059613545034.727,252606105687.5625,237719598448.21387,86235229838.6289,12097162849.205399,13441947325.305008,0.0,10000,12345
GRB131014A,TR1,BAND_BB,5.000000000000001,swept,69.6,0.286,1.0,1.0,10000.0,44.05070928479492,1.604890275404209,1.6468629211026098,0.071613344843409,0.006884985478384009,0.0073681964101622865,1.4071193717083536e-18,1331.2164578177608,14.742406559781102,16.30780983777663,66183806.64525545,9335080.129362397,10443811.246739998,7220008086809.9,258345320775.31543,243120591834.1621,88194495751.21872,12372010598.250092,13747348600.892471,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.5,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,211.27976825568504,3.0930544151122774,3.4778020113297714,67365264.40695134,16076703.695210434,20041367.12367679,1148442906228.747,54421931177.56262,48857889637.221436,14238609685.917292,3316908628.570677,4111312952.652506,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.5503470856261048,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,221.11081979450165,3.2369772223851783,3.639627495603378,70809844.04980548,16898751.77533353,21066139.843221873,1263336697242.982,59866469999.12134,53745784482.433105,15663084369.60801,3648742457.416157,4522621454.463291,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.6057638293142942,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,231.6849612845675,3.3917785802809135,3.813684722406691,74170994.4638035,17700889.490617305,22066092.118297964,1386587962112.0767,65707049289.45752,58989229031.53711,17191176575.366386,4004714166.3355007,4963848892.883453,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.666760716081662,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,243.06696012636013,3.558406658591764,4.001039805156665,77406976.0704252,18473155.7009677,23028806.299778685,1518173863642.1216,71942586849.19702,64587251728.09473,18822603163.39624,4384757797.425966,5434913512.998901,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.7338996338110347,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,255.32643555529435,3.737880656104551,4.202838721619884,80474209.18133038,19205150.12453703,23941317.300376847,1657936828819.0012,78565615674.37842,70533148986.85059,20555410514.033195,4788418251.624876,5935251218.875572,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.807799049219937,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,268.53814208773144,3.9312949501408525,4.420311979617793,83328336.59322974,19886286.925727226,24790428.719788462,1805569339437.912,85561563221.18018,76813838145.67896,22385785959.128265,5214807361.325979,6463761125.504959,0.0,10000,12345
GRB131014A,EX1,BAND_BB,0.8891397050194614,swept,69.6,0.286,1.0,1.0,10000.0,28.033870599360604,1.1812857115914177,1.2135607808571187,0.07225314796566941,0.010954782118553073,0.012411273353254593,1.466980817319947e-18,282.78229008378736,4.139823789472871,4.654779893698503,85925473.28390957,20506092.954837263,25563084.63298805,1960602802813.7422,92908224015.8081,83409383995.29077,24307919799.03612,5662571746.999378,7018765717.038979,0.0,10000,12345
