grb_name,episode,model_name,t_start_s,t_stop_s,e_min_keV,e_max_keV,frame,kt_bb_keV,kt_bb_err_keV,f_bb,f_bb_err_lower,f_bb_err_upper,flux_bb_erg_cm2_s,flux_bb_err_lower_erg_cm2_s,flux_bb_err_upper_erg_cm2_s,flux_total_erg_cm2_s,flux_total_err_lower_erg_cm2_s,flux_total_err_upper_erg_cm2_s,bb_fraction_captured_in_band,z,z_source,H0,Om0,e_min_keV_rest,e_max_keV_rest,f_bb_rest,f_bb_rest_err_lower,f_bb_rest_err_upper,bb_fraction_captured_in_band_rest,n_samples,seed
GRB131014A,T90,BAND_BB,0.96,4.16,1.0,10000.0,observer,34.91935729980469,0.7959309220314026,0.07842369799066906,0.004657820768899812,0.004783758550541792,5.726076033298904e-06,3.4148050061248674e-07,3.451236134004945e-07,7.298916408068275e-05,5.412341175593152e-07,5.572489407931793e-07,0.9999988059388637,3.4064603452898052,swept,69.6,0.286,1.0,10000.0,0.08567787159386553,0.0050606897991718885,0.005174672998315033,0.9999999844995482,10000,668559939
GRB131014A,T90,BAND_BB,0.96,4.16,1.0,10000.0,observer,34.91935729980469,0.7959309220314026,0.07842369799066906,0.004657820768899812,0.004783758550541792,5.726076033298904e-06,3.4148050061248674e-07,3.451236134004945e-07,7.298916408068275e-05,5.412341175593152e-07,5.572489407931793e-07,0.9999988059388637,3.7494710466622787,swept,69.6,0.286,1.0,10000.0,0.0864394776086583,0.005106916686511767,0.005213959789957243,0.9999999873282118,10000,668559939
GRB131014A,T90,BAND_BB,0.96,4.16,1.0,10000.0,observer,34.91935729980469,0.7959309220314026,0.07842369799066906,0.004657820768899812,0.004783758550541792,5.726076033298904e-06,3.4148050061248674e-07,3.451236134004945e-07,7.298916408068275e-05,5.412341175593152e-07,5.572489407931793e-07,0.9999988059388637,4.1270209263400925,swept,69.6,0.286,1.0,10000.0,0.08728987319781453,0.0051610040310842015,0.005263854555420722,0.9999999896287548,10000,668559939
GRB131014A,T90,BAND_BB,0.96,4.16,1.0,10000.0,observer,34.91935729980469,0.7959309220314026,0.07842369799066906,0.004657820768899812,0.004783758550541792,5.726076033298904e-06,3.4148050061248674e-07,3.451236134004945e-07,7.298916408068275e-05,5.412341175593152e-07,5.572489407931793e-07,0.9999988059388637,4.542587878258432,swept,69.6,0.286,1.0,10000.0,0.08823954523929739,0.005216123705065856,0.005303954254625834,0.99999999148865,10000,668559939
GRB131014A,T90,BAND_BB,0.96,4.16,1.0,10000.0,observer,34.91935729980469,0.7959309220314026,0.07842369799066906,0.004657820768899812,0.004783758550541792,5.726076033298904e-06,3.4148050061248674e-07,3.451236134004945e-07,7.298916408068275e-05,5.412341175593152e-07,5.572489407931793e-07,0.9999988059388637,5.000000000000001,swept,69.6,0.286,1.0,10000.0,0.0892891435272486,0.005283081275657561,0.005368271681194914,0.9999999929838597,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.5,swept,69.6,0.286,1.0,10000.0,0.07286042634439663,0.006471098139011325,0.006813857248032296,0.9999998026883946,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.5503470856261048,swept,69.6,0.286,1.0,10000.0,0.07297090998478284,0.006483147303267142,0.006823871387312469,0.9999998211236656,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.6057638293142942,swept,69.6,0.286,1.0,10000.0,0.07309130618833157,0.00649328299059726,0.00683158103996416,0.9999998388356955,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.666760716081662,swept,69.6,0.286,1.0,10000.0,0.07322456932609828,0.006501381072794077,0.006847070354766074,0.9999998557083772,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.7338996338110347,swept,69.6,0.286,1.0,10000.0,0.07336991485626215,0.006515790031388774,0.0068678796235122075,0.9999998716417724,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.807799049219937,swept,69.6,0.286,1.0,10000.0,0.07353453205477833,0.00652698193108639,0.006877072450316962,0.9999998865548463,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.8891397050194614,swept,69.6,0.286,1.0,10000.0,0.0737157155639925,0.0065489678092812,0.006886347422535799,0.9999999003874164,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,0.9786708907438301,swept,69.6,0.286,1.0,10000.0,0.07390583093936993,0.006561475406582196,0.0068998655372691925,0.9999999131011961,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.077217345015942,swept,69.6,0.286,1.0,10000.0,0.0741164319651813,0.00657480471636325,0.006930613337047406,0.9999999246798916,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.1856868528308275,swept,69.6,0.286,1.0,10000.0,0.07434795745523837,0.0065917146563810175,0.00696158081321091,0.9999999351283656,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.3050786078412682,swept,69.6,0.286,1.0,10000.0,0.07461231601388012,0.006611163917596238,0.006981215673445493,0.9999999444709675,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.4364924166768323,swept,69.6,0.286,1.0,10000.0,0.07489495467933235,0.006632364092154161,0.007015541531075822,0.9999999527491706,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.5811388300841898,swept,69.6,0.286,1.0,10000.0,0.07521572273574516,0.0066617229236061865,0.007042899755923079,0.9999999600187014,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.7403502942142053,swept,69.6,0.286,1.0,10000.0,0.07556654871281707,0.0066960857317212436,0.007081297313299109,0.9999999663463796,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,1.9155934247786435,swept,69.6,0.286,1.0,10000.0,0.07595820489048791,0.006731223915527121,0.007108328279346224,0.9999999718068605,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,2.0,swept,69.6,0.286,1.0,10000.0,0.07615247147114443,0.006752954617710777,0.007127787282002099,0.9999999739995605,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,2.108482517142911,swept,69.6,0.286,1.0,10000.0,0.0763919805974534,0.006769442165985934,0.007158300263234121,0.9999999764794866,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,2.320794416806389,swept,69.6,0.286,1.0,10000.0,0.07687455386045097,0.006798769069347899,0.007210625364664103,0.9999999804453917,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,2.5544848872534636,swept,69.6,0.286,1.0,10000.0,0.07740917467002616,0.006847570667661368,0.007251139718431415,0.9999999837849814,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,2.8117066259517456,swept,69.6,0.286,1.0,10000.0,0.07800409340527872,0.006903495491744807,0.0072954892633241425,0.9999999865758601,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,3.0948290944563026,swept,69.6,0.286,1.0,10000.0,0.07867475737921806,0.006953970080440922,0.00735800412853202,0.9999999888912313,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,3.4064603452898052,swept,69.6,0.286,1.0,10000.0,0.07941841363934568,0.0070129703252979625,0.0074247682899973855,0.9999999907987666,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,3.7494710466622787,swept,69.6,0.286,1.0,10000.0,0.08025596163517999,0.007082881890906292,0.007498637528616653,0.9999999923599029,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,4.1270209263400925,swept,69.6,0.286,1.0,10000.0,0.08118578789886596,0.007168243818819892,0.007566393797827378,0.999999993629518,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,4.542587878258432,swept,69.6,0.286,1.0,10000.0,0.08223100422019336,0.0072578376081408325,0.007661268613948391,0.9999999946559048,10000,668559939
GRB131014A,EX0,BAND_BB,-0.192,2.432,1.0,10000.0,observer,42.57893371582031,1.477332353591919,0.07177878419369108,0.006390169563716047,0.006731528791879521,4.521632736401729e-06,4.0706124225068813e-07,4.2406788616652966e-07,6.292967565434589e-05,6.086048754762642e-07,6.213944588472959e-07,0.9999993394472259,5.000000000000001,swept,69.6,0.286,1.0,10000.0,0.08340013655592457,0.007363991137327303,0.007782861195105767,0.9999999954809181,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.5,swept,69.6,0.286,1.0,10000.0,0.07257387457581985,0.0068856754062662645,0.007598520575150328,0.9999998216136767,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.5503470856261048,swept,69.6,0.286,1.0,10000.0,0.07268080417708994,0.0068927647813213505,0.0076082652577558335,0.9999998382686928,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.6057638293142942,swept,69.6,0.286,1.0,10000.0,0.07279921445195754,0.006905564270237266,0.007626421197698241,0.9999998542701721,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.666760716081662,swept,69.6,0.286,1.0,10000.0,0.07293293946033572,0.00691285552074454,0.007637852782100066,0.9999998695132285,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.7338996338110347,swept,69.6,0.286,1.0,10000.0,0.0730766852571971,0.0069255645090474105,0.007656057385703102,0.9999998839075879,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.807799049219937,swept,69.6,0.286,1.0,10000.0,0.07323538458333508,0.006943123931329259,0.007667789641499417,0.9999998973800565,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.8891397050194614,swept,69.6,0.286,1.0,10000.0,0.0734131866864179,0.006962987036766954,0.007681927021431195,0.9999999098762814,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,0.9786708907438301,swept,69.6,0.286,1.0,10000.0,0.0736018487770497,0.00697976582655932,0.007706475694622003,0.9999999213616937,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.077217345015942,swept,69.6,0.286,1.0,10000.0,0.07381599507571279,0.006996378194678049,0.007729180210135772,0.9999999318215906,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.1856868528308275,swept,69.6,0.286,1.0,10000.0,0.07406172134568163,0.007022694891982997,0.007743453136681566,0.9999999412603859,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.3050786078412682,swept,69.6,0.286,1.0,10000.0,0.07432816721235724,0.00704319985196343,0.007765123949024025,0.9999999497000956,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.4364924166768323,swept,69.6,0.286,1.0,10000.0,0.0746141933877692,0.007073186703572071,0.00779783860852358,0.9999999571782028,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.5811388300841898,swept,69.6,0.286,1.0,10000.0,0.07492660033746826,0.007107417572301655,0.007829940392549861,0.9999999637450672,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.7403502942142053,swept,69.6,0.286,1.0,10000.0,0.0752703178341633,0.007126725896985334,0.007875020427089277,0.9999999694610665,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,1.9155934247786435,swept,69.6,0.286,1.0,10000.0,0.07566399317592648,0.00716444369878598,0.007913240185331016,0.999999974393655,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,2.0,swept,69.6,0.286,1.0,10000.0,0.07585966303555763,0.007188258327850819,0.007926379926225927,0.999999976374363,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,2.108482517142911,swept,69.6,0.286,1.0,10000.0,0.07610769411066999,0.007213911267213588,0.007951278831765801,0.9999999786145186,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,2.320794416806389,swept,69.6,0.286,1.0,10000.0,0.07658050912872241,0.007250572513234146,0.008015473563554754,0.9999999821969598,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,2.5544848872534636,swept,69.6,0.286,1.0,10000.0,0.0771214113540503,0.007298422008815128,0.00807196723312334,0.99999998521362,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,2.8117066259517456,swept,69.6,0.286,1.0,10000.0,0.07771813215818396,0.007364332390010539,0.00813921060775294,0.9999999877346089,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,3.0948290944563026,swept,69.6,0.286,1.0,10000.0,0.07838960924917246,0.007437592102879226,0.008208267530492655,0.9999999898260588,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,3.4064603452898052,swept,69.6,0.286,1.0,10000.0,0.07913258832132114,0.007501248389975471,0.008284180353127404,0.9999999915491028,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,3.7494710466622787,swept,69.6,0.286,1.0,10000.0,0.07995338852400567,0.007560907505440806,0.008391295012394467,0.9999999929592411,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,4.1270209263400925,swept,69.6,0.286,1.0,10000.0,0.080878656962899,0.007646540732456575,0.008503635955878441,0.9999999941060471,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,4.542587878258432,swept,69.6,0.286,1.0,10000.0,0.08192951827053185,0.007747775845136681,0.008628384419903282,0.9999999950331344,10000,668559939
GRB131014A,TR1,BAND_BB,0.96,2.432,1.0,10000.0,observer,44.04874801635742,1.6161514520645142,0.07151105470363892,0.0068137025671118345,0.007503545481211238,7.627570817962931e-06,7.278452343524608e-07,8.097262388347053e-07,0.00010664744349651598,9.576505197137489e-07,9.807236209179456e-07,0.9999994030738452,5.000000000000001,swept,69.6,0.286,1.0,10000.0,0.08310994056547608,0.007846569406402978,0.008768955596961059,0.9999999957781067,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.5,swept,69.6,0.286,1.0,10000.0,0.07282593365477502,0.010792005334440531,0.012950983137593783,0.9999993141974877,10000,668559939
GRB131014A,EX1,BAND_BB,2.432,6.976,1.0,10000.0,observer,28.031423568725586,1.1936372518539429,0.0720489922153601,0.010693148761461609,0.012880766541633837,1.3554423541474692e-06,2.0120797616343403e-07,2.374367781882977e-07,1.8779413787143656e-05,2.5721928266106725e-07,2.7153739734791e-07,0.9999976991581425,0.5503470856261048,swept,69.6,0.286,1.0,10000.0,0.07290383342472362,0.010807761010371987,0.012962283639163033,0.9999993785486899,10000,668559939
