pulse_index,episode,r0,amplitude,amplitude_err,t_peak_s,t_peak_err_stat_s,t_peak_err_sys_s,t_peak_err_s,t_v_s,t_v_err_stat_s,t_v_err_sys_s,t_v_err_s,t_s,tau1,tau2,archived_t_peak_s,archived_t_v_point_s,delta_t_peak_vs_archived_s,delta_t_v_vs_archived_s,single_pulse_t_peak_s,single_pulse_t_v_s,delta_t_peak_vs_single_pulse_s,delta_t_v_vs_single_pulse_s
1,EX0+TR1,1.1006941712522098,17392.855531047735,579.5425686328565,0.6261585859551386,0.043373445177690303,0.009639403471214114,0.0444316761541016,0.8094908254460474,0.052852978987823526,0.0029265332389965537,0.052933939818289234,-0.2964577742182467,0.9679534782090334,0.8794027473660887,0.6516266655543785,0.8098898084658213,-0.025468079599239912,-0.0003989830197738131,0.63338922945776,0.8146908517509364,-0.00723064350262137,-0.005200026304888916
2,EX0+TR1,58170.91329374358,20818.24761149665,852.9808887730168,2.462745572961208,0.01262261090441227,0.0022372203739591257,0.012819339337338932,0.5356666485714197,0.023376554081661227,0.00023893221755783012,0.023377775115211868,-7.525803055521519,2409.1027837684987,0.041414216269965345,2.4657195385753408,0.542796660334629,-0.0029739656141325455,-0.007130011763209376,2.46664399922982,0.5430748194393921,-0.003898426268611921,-0.007408170867972408
3,EX0+TR1,4.641588833612779,14847.563131608174,1288.6593222258136,1.3109506548935326,0.03865709251468092,0.005674097960324143,0.03907129623332139,0.624622788059051,0.05366862342278723,0.0006562393840258696,0.05367263539482753,0.2515190619911134,2.2824761754647085,0.4917445851592468,1.3196585873683695,0.6236748974115802,-0.008707932474836921,0.000947890647470806,1.3162260273555595,0.6186050055780937,-0.005275372462026917,0.006017782480957301
5,TR2+EX1,1.7782794100389228,14840.73382264917,240.64446172855622,4.00486989014979,0.02087297516125192,0.0,0.02087297516125192,1.0460041479766555,0.03474556703804675,0.0,0.03474556703804675,2.639998643154896,1.8200850600111729,1.023509044605839,4.287411313033937,0.826916154908476,-0.2825414228841474,0.2190879930681795,4.2962222244471695,0.8284129537631965,-0.29135233429737983,0.21759119421345907
6,TR2+EX1,0.3317671127842857,2601.9880741724623,332.9758230399008,5.665035421609888,0.0656683991318757,0.02138916613312425,0.06906399258958117,1.5388987890190475,0.06009569341271809,0.010832153085175267,0.06106412946416317,4.435072016042717,0.7084494328711799,2.1353817348731976,5.507535743148114,1.3575823119040538,0.15749967846177437,0.18131647711499377,5.526377620688164,1.3173173840935926,0.13865780092172386,0.22158140492545497
