t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5,y_pulse6
9.984,988.5173999999993,238.87841889574938,687.5537644914057,1.0837927098827498,1.8283757867789924e-30,0.0028535221483190895,0.0003722661707472518,31.240733021901193,655.2260129713027
10.048,1255.9451000000004,247.53101479327012,664.3855861381354,1.0083330616896466,6.400499316841195e-31,0.0025136120377746898,0.00031025287141349373,28.91793786371323,634.4564913478233
10.112,281.0045999999993,214.34149063350742,642.0344907367144,0.9381206096807047,2.232430354624912e-31,0.0022141473140101864,0.0002585634424153143,26.766864434311152,614.3270329819661
10.176,391.02909999999883,218.34308750915804,620.4689785223336,0.8727910658841322,7.758448393340292e-32,0.0019503215132353811,0.00021548040949362915,24.77491603853203,594.8191056159947
10.24,579.4685999999992,225.02162420645212,599.6589411006911,0.8120053818573629,2.6867156231158e-32,0.0017178985324872833,0.00017957178446350672,22.9304099250566,575.9146283234602
10.304,578.9961000000003,224.9930577931438,579.5755902385074,0.7554480045416185,9.271182392612468e-33,0.0015131450619849192,0.0001496436546012921,21.222512033995216,557.595967411254
10.368,107.64949999999953,207.88829895436513,560.1913906753971,0.7028252522310173,3.188097830131585e-33,0.0013327710060348087,0.00012470063707535712,19.641176289227978,539.845931662295
10.432,594.6619000000005,225.54579630154015,541.4799967284591,0.6538638024221458,1.0925152304067623e-33,0.0011738769502003094,0.00010391289528932765,18.177088131667176,522.6477670045243
10.496,956.1646999999975,237.8111921650171,523.4161924722343,0.6083092838709375,3.731115816132763e-34,0.0010339078432870035,8.65886296058714e-05,16.821612008445147,505.9851506834454
10.56,390.47329999999783,218.32628982364795,505.97583528770684,0.5659249657067105,1.2699339283988601e-34,0.0009106121605404352,7.2151134908692e-05,15.56674255088278,489.8421850078219
10.624,627.0451000000021,226.71506087603424,489.1358025847557,0.526490536940951,4.307946111654856e-35,0.0008020059008203326,6.01196677097804e-05,14.405059190983241,474.20339073126297
10.688,421.95530000000053,219.467895360766,472.87394151284826,0.489800970163149,1.4565368992946757e-35,0.000706340846746698,5.0093490922944674e-05,13.329683982159459,459.053700126188
10.752,296.2643999999991,214.92545289771277,457.16902148478664,0.4556654636398832,4.908513078888245e-36,0.0006220765840936931,4.173856910058454e-05,12.334242404969428,444.37844980102415
10.816,484.59079999999904,221.70015179504017,442.00068934796195,0.42390645642857333,1.6488098461475634e-36,0.0005478558360836915,3.477647429170463e-05,11.412826952839668,430.16337330638333
10.88,578.7430000000004,225.00959711347917,427.34942704681873,0.39435871148572665,5.5207498466402566e-37,0.00048248272063173626,2.8975135584423127e-05,10.559963306135062,416.3945935713417
10.944,421.45189999999957,219.44738817304497,413.19651162908406,0.3668684620928798,1.8426674195107008e-37,0.0004249035848271431,2.4141126233778264e-05,9.7705789155232,403.05861520675694
11.008,248.62889999999925,213.17562288818593,399.52397745676325,0.3412926172435362,6.131003294562352e-38,0.00037419011173606674,2.0113233039791845e-05,9.039973827415695,390.14231670875927
11.072,641.3551000000011,227.19038836991132,386.314580490954,0.31749802193269,2.033602008027708e-38,0.0003295244306045911,1.675709499684416e-05,8.363793595386392,377.63294259210926
11.136,296.0194999999994,214.93313363310787,373.5517645272057,0.29536076856859095,6.724563769415416e-39,0.00029018599329923316,1.3960733574021001e-05,7.738004131901632,365.5180954800086
11.2,106.8027000000011,207.880824762591,361.21962926540135,0.27476555598547764,2.216867535255704e-39,0.0002555400078383957,1.1630826468152674e-05,7.158868364483971,353.7857281740976
11.264,499.4383000000007,222.22279352082197,349.302900105063,0.25560509277747545,7.286288895463438e-40,0.00022502724458345542,9.689601266027266e-06,6.6229245696057495,342.4241357258339
11.328,280.18440000000146,214.36099179622957,337.78689956349746,0.23777954189887004,2.387687056942811e-40,0.00019815505245975308,8.072245968800959e-06,6.126966266201911,331.42194752809826
11.392,295.2393000000029,214.89227534330143,326.6575202203943,0.2211960036855943,7.801282001109405e-41,0.0001744894418082117,6.724750445302676e-06,5.66802355873692,320.76811944377954
11.456,468.2752000000005,221.13822267673743,315.9011990983155,0.20576803464815224,2.541470670287214e-41,0.00015364810743006941,5.602107155429346e-06,5.243345827288476,310.45192598616427
11.52,358.5317999999993,217.21844628246592,305.5048933940421,0.19141519956818234,8.255580281910221e-42,0.00013529428034715103,4.666811390595654e-06,4.850385669150384,300.4629525642318
11.584,326.7909000000018,216.06030952268787,295.4560574809319,0.1780626546004694,2.6740291580823564e-42,0.00011913130999386254,3.887611207844582e-06,4.4867840030380295,290.79108780437224
11.648,232.38400000000183,212.59869887315102,285.74262110735117,0.1656407592401803,8.636806423745164e-43,0.0001048978901926702,3.2384655153696837e-06,4.150356253127765,281.42651595862753
11.712,421.03840000000037,219.4666141366823,276.3529687208485,0.15408471516229486,2.78176900517643e-43,9.236385252571755e-05,2.697675673217101e-06,3.83907953590367,272.35970940825433
11.776,483.4412000000016,221.6799973649196,267.2759198520876,0.14333423007730406,8.934740133300247e-44,8.132645976354287e-05,2.2471617319342156e-06,3.551080778145668,263.58142127024314
11.84,389.2676000000006,218.3228805789738,258.5007104966311,0.13333320487498307,2.861855905289699e-44,7.160713999046186e-05,1.8718592342158837e-06,3.284625699394701,255.08267811336216
11.904,750.4952000000008,230.9547117209795,250.01697543650766,0.12402944244700737,9.141772524864272e-45,6.304860910127617e-05,1.559216508947723e-06,3.038108596897242,246.8547727893378
11.968,122.26480000000174,208.50791070590464,241.8147314470969,0.11537437669002397,2.912336448776517e-45,5.551233554689593e-05,1.2987757259082274e-06,2.81004287538234,238.88925738391328
12.032,264.3400999999976,213.82070119931564,233.88436133824658,0.10732282029399332,9.25321585361404e-46,4.887630667538925e-05,1.081823763263326e-06,2.5990522680806847,231.17793629174147
12.096,404.8289999999988,218.89389602513876,226.21659878171255,0.09983273001677989,2.932211061553449e-46,4.303306083662808e-05,9.01101261032869e-07,2.403862699175262,223.71285941835842
12.16,561.895199999999,224.461124233901,218.80251387998962,0.09286498823550414,9.26745263502779e-47,3.7887953669460024e-05,7.505601688066586e-07,2.2232947413947817,216.4863155118455
12.224,388.8921000000005,218.3204711657525,211.63349943439033,0.08638319964858167,2.9214550957152626e-47,3.33576307377288e-05,6.251617092581536e-07,2.0562566257409363,209.49082562620836
12.288,656.4419000000016,227.76432824270307,204.70125787284547,0.0803535020800345,9.185920560731973e-48,2.936868198491635e-05,5.207080239249052e-07,1.9017377633948334,202.7191367179806
12.352,420.01910000000044,219.43468843201558,197.99778880035495,0.07474439041000894,2.8809888706438587e-48,2.5856456389220654e-05,4.337018888971464e-07,1.7588027426906068,196.16421537709607
12.416,451.536700000001,220.56732019637892,191.51537713730767,0.06952655272278703,9.012941615817135e-49,2.276401776777584e-05,3.612298226734669e-07,1.6265857666903971,189.8192416926469
12.48,498.71780000000126,222.24716456828952,185.2465818130468,0.06467271782632261,2.8126010659517194e-49,2.0041224941315567e-05,3.0086468752316674e-07,1.5042854993565118,183.67760325377432
12.544,309.898700000002,215.46423301735732,179.18422498406466,0.0601575133557412,8.755414349287598e-50,1.7643921464867314e-05,2.505845351028159e-07,1.3911602906067717,177.73288928559614
12.608,341.2632999999987,216.60647620187265,173.32138174810075,0.05595733372764751,2.71883286867268e-50,1.553322188781805e-05,2.0870498837743259e-07,1.2865237526689606,171.97888491977727
12.672,294.45699999999897,214.9183045460311,167.65137032717848,0.052050217262735926,8.422396508798952e-51,1.3674883055907204e-05,1.7382290307746955e-07,1.1897406621307245,166.40956559907906
12.736,90.37779999999839,207.33523571595373,162.16774269426838,0.04841573184136566,2.6028324572321552e-51,1.2038750333087443e-05,1.4476942797574453e-07,1.1002231639225828,161.0190916149847
12.8,42.92210000000068,205.52213223739489,156.8642756198107,0.04503486850067898,8.024610686411877e-52,1.059826982451147e-05,1.205708966948307e-07,1.0174272551830488,155.80180277728627
12.864,403.7918000000004,218.86778556362154,151.73496211577762,0.041889942422734215,2.46819064599855e-52,9.330058742375949e-06,1.0041624497810079e-07,0.9408495285454229,150.7522132143345
12.928,168.20989999999892,210.249051671326,146.7740032563042,0.038964500801197406,7.573908025788672e-53,8.21352699089613e-06,8.362986506596661e-08,0.8700241558636533,145.8650063024825
12.992,356.917899999999,217.19493248674675,141.9758003551886,0.03624323710958349,2.318768801836636e-53,7.230543870239737e-06,6.964899025692499e-08,0.8045200947676561,141.1350297231185
13.056,199.29589999999916,211.404632457692,137.33494748174027,0.0337119113270438,7.082724519257629e-54,6.365144524966323e-06,5.8004853939829276e-08,0.743938501713791,136.55729064555007
13.12,419.8073999999997,219.46969774983125,132.84622429756806,0.031357275708420757,2.158529556022222e-54,5.603271402014262e-06,4.8306993393498815e-08,0.6879103363806873,132.12695103390055
13.184,231.29909999999927,212.62056722135418,128.50458919793147,0.029167005713901233,6.563561346717987e-55,4.932546546773993e-06,4.0230173658799716e-08,0.636094143360547,127.83932307608029
13.248,183.54929999999786,210.83024694645587,124.30517274225298,0.027129635740226817,1.9913795222620852e-55,4.342071062302189e-06,3.350349429465288e-08,0.588173998117218,123.68986473282098
13.312,-98.81810000000087,200.05308621367027,120.2432713592931,0.02523449932021595,6.0285156418056015e-56,3.8222484942233104e-06,2.790131474878956e-08,0.5438576051305121,119.67417540469256
13.376,105.01089999999976,207.89186784746374,116.31434131333985,0.023471673480434097,1.8210313934932997e-56,3.3646292893328545e-06,2.323569483676771e-08,0.5028745370262399,115.7879917149682
13.44,152.40979999999945,209.6892003311874,112.51399291856053,0.02183192696833243,5.488881687816719e-57,2.961773815542493e-06,1.9350097454393007e-08,0.46497460430824483,112.02718340616005
13.504,-83.41409999999905,200.65985194600327,108.8379849894044,0.020306672080178965,1.6508906469682232e-57,2.607131730034445e-06,1.6114142837607386e-08,0.4299263460667378,108.38774934801161
13.568,89.46299999999928,207.32345176573207,105.28221951564427,0.018887919839725348,4.954835546360478e-58,2.2949357461209526e-06,1.3419238837180406e-08,0.39751563274057194,104.86581365470899
13.632,261.9880000000012,213.7528641929232,101.84273655129378,0.01756823829488516,1.4839698553165215e-58,2.0201080815631595e-06,1.1174940965928978e-08,0.3675443726637027,101.45762190905218
13.696,324.85390000000007,216.0557875164601,98.51570930724978,0.0163407137158323,4.435209158434354e-59,1.7781780757212246e-06,9.305920381036684e-09,0.3398293147314708,98.15953749131847
13.76,639.2208000000005,227.20686569068934,95.2974394380789,0.015198914492947472,1.3228314727087515e-59,1.5652096431695057e-06,7.749438297864608e-09,0.31420094008393457,94.96803801054293
13.824,-130.57779999999866,198.8260745922512,92.1843525139048,0.014136857547018811,3.9373535797680464e-60,1.3777373902121454e-06,6.453242273240149e-09,0.2905024362243763,91.87971183594277
13.888,465.7252999999996,221.11160849385757,89.17299366885209,0.013148977077115266,1.1695580926024312e-60,1.2127103606282023e-06,5.373813911232115e-09,0.2685887474741572,88.89125472621664
13.952,-36.90739999999914,202.47913049929565,86.26002341797464,0.012230095483661873,3.467085629850777e-61,1.0674425002092457e-06,4.4749093042690125e-09,0.24832569611313338,85.99946655446043
14.016,245.99930000000177,213.18026198363776,83.4422136350365,0.011375396315519657,1.0257476622101979e-61,9.395690382089071e-07,3.726343319935974e-09,0.2295891689701961,83.2012481264554
14.08,230.18339999999944,212.5966731768499,80.71644368392596,0.010580399100364908,3.02870810236529e-62,8.270080794486145e-07,3.1029770062241994e-09,0.2122643646137081,80.49359809010083
14.144,-68.16740000000073,201.28207021214158,78.07969669687198,0.009840935927428547,8.92530045203319e-63,7.27926785055809e-07,2.5838741881554707e-09,0.1962450966486568,77.87360993378523
14.208,230.38960000000088,212.62158596834684,75.52905599299521,0.009153129660745161,2.625090908044313e-63,6.407115940064023e-07,2.1515989938394136e-09,0.18143314895838322,75.33846907151289
14.272,182.836600000001,210.84537685591687,73.06170163106782,0.008513373669522257,7.706006592548905e-64,5.6394200299619e-07,1.791630767511719e-09,0.16773767903560982,72.88545001262905
14.336,73.07939999999917,206.72877673019323,70.67490709067593,0.007918312970111844,2.2577990706721983e-64,4.963674797299176e-07,1.491876758742673e-09,0.15507466583188795,70.51191361401457
14.4,73.4073999999996,206.7561731186547,68.36603607628028,0.0073648266813958405,6.602666519472369e-65,4.368871354182831e-07,1.242266252265457e-09,0.143366398818211,68.21530441265128
14.464,339.5472,216.60391707325016,66.13253943895229,0.006850011702216095,1.927253239370233e-65,3.845318269303105e-07,1.034412531297283e-09,0.1325410051938322,65.99314803649
14.528,324.2736000000009,216.06756146969002,63.97195221083067,0.006371167525826774,5.615011623018798e-66,3.384483983807725e-07,8.613313400800511e-10,0.12253201240671148,63.84304869158841
14.592,56.90530000000126,206.11274705769094,61.88189074759045,0.005925782112253881,1.6329091095654957e-66,2.978858065740421e-07,7.172064046928349e-10,0.1132779433588152,61.76268672351637
14.656,88.03860000000168,207.28820056022795,59.86004997445424,0.005511518744944172,4.740015731521938e-67,2.621829052359558e-07,5.971941483390259e-10,0.1047219418638566,59.74981625106534
14.72,166.15509999999813,210.2143454410982,57.90420073149557,0.005126203803201293,1.373443616009304e-67,2.3075768983606712e-07,4.972610510689256e-10,0.0968114261051697,57.80226287033225
14.784,245.17540000000008,213.16987682743877,56.012187214191066,0.004767815386668546,3.972482116874967e-68,2.0309782846785782e-07,4.1404819823743076e-10,0.08949776800826467,55.917921427284256
14.848,-6.382300000000214,203.68632467080906,54.18192450537732,0.004434472732547687,1.1469377192934908e-68,1.7875232509620052e-07,3.447584735517411e-10,0.08273599659717862,54.094753856950504
14.912,669.3536000000017,228.2739399324782,52.411396194949766,0.004124426370367015,3.305606227588261e-69,1.5732417983612512e-07,2.870626118554503e-10,0.0764845235469326,52.33078708742122
14.976,386.51850000000104,218.3265349568352,50.69865208381759,0.003836048962948722,9.510478128273843e-70,1.3846392709127046e-07,2.3902095924938695e-10,0.07070488927704317,50.62411100687465
15.04,166.29889999999978,210.2468662820954,49.04180596879196,0.003567826785796091,2.7314925070109774e-70,1.2186394661549633e-07,1.9901831494766138e-10,0.06536152805388774,48.972876491889316
15.104,-132.24779999999964,198.78464597432,47.43903350523902,0.0033183518004440467,7.83160022645671e-71,1.0725345509704657e-07,1.6570966805481075e-10,0.06042155068352349,47.37529349533588
15.168,292.5194999999999,214.94030063416244,45.88857014447813,0.003086314280408563,2.241610613425832e-71,9.439409690407147e-08,1.37975007926514e-10,0.055854543481938065,45.82962919218371
15.232,-131.52799999999888,198.84969008187073,44.388709143040174,0.002870495951247562,6.405237929715038e-72,8.307606235168401e-08,1.1488169118682265e-10,0.05163238230731728,44.334206181590666
15.296,-69.55160000000114,201.25342626790277,42.93779964103515,0.0026697636089235864,1.827182717840849e-72,7.311467041139219e-08,9.565310202003397e-11,0.0477290605293016,42.8874007436866
15.36,103.4354000000003,207.90709423000874,41.53424480699903,0.0024830631831499273,5.2036302811587386e-73,6.434736032207808e-08,7.96425535320584e-11,0.044120529893898495,41.487641149494976
15.424,433.1776999999993,220.01026833915301,40.17650004670846,0.0023094142147200153,1.4794990145997578e-73,5.663104319977881e-08,6.631155386259366e-11,0.040784553320229774,40.13340602247616
15.488,118.90600000000086,208.4905665486351,38.8630712735609,0.0021479047179776,4.199646236905174e-74,4.983977058872958e-08,5.5211707221451125e-11,0.03770056873704942,38.82322275021089
15.552,-69.55980000000272,201.27083960652337,37.59251323822406,0.0019976864015919973,1.1901629773482928e-74,4.386268204313383e-08,4.596964203131339e-11,0.03484956313342451,37.55566594478039
15.616,-242.2691000000009,194.4213994089093,36.36342791535651,0.0018579702226710305,3.367454354933756e-75,3.8602198361246166e-08,3.827445997573611e-11,0.03221395605948688,36.32935595043388
15.68,118.80179999999837,208.49524625112898,35.17446294529572,0.0017280222509819519,9.512711838920761e-76,3.397243108399914e-08,3.186728438296547e-11,0.029777491870124587,35.14295739717032
15.744,-38.36309999999912,202.48925357518968,34.024310128699206,0.001607159821667856,2.6829960435404386e-76,2.9897782384234895e-08,2.6532556861320324e-11,0.027525140057215326,33.99517779889601
15.808,369.63129999999956,217.7289297876964,32.9117039722086,0.0014947479563519807,7.555347657006163e-77,2.6311712566533952e-08,2.2090789804656793e-11,0.02544300306481854,32.884766194853626
15.872,-85.4644000000003,200.66392774542203,31.835420283287384,0.0013901960339220978,2.1242870612169584e-77,2.3155655121823245e-08,1.8392531275841762e-11,0.02351823102693601,31.810511833052477
15.936,-54.68790000000081,201.8450250506348,30.794274812458706,0.0012929546935901443,5.963508240294145e-78,2.0378061679543152e-08,1.5313339492406264e-11,0.021738942909283125,30.771242894462457
16.0,212.513899999999,211.99718119305695,29.78712194124303,0.0012025129540342622,1.671574707091957e-78,1.7933561312049346e-08,1.2749598047637963e-11,0.020094153575235446,29.76582525676745
16.064,369.8806999999997,217.76355183611452,28.812853414163094,0.0011183955335582222,4.678326471493351e-79,1.5782220505376007e-08,1.0615031240155083e-11,0.018573706331958647,28.793161296504742
16.128,-179.91789999999946,196.94120278875778,27.870397113250863,0.001040160357252506,1.30737864368193e-79,1.3888891747630368e-08,8.83780240311023e-12,0.01716821054590602,27.852188728449974
16.192,118.44010000000026,208.50280454636473,26.9587158735525,0.0009673962381177737,3.6480743160079514e-80,1.2222640127709635e-08,7.358097709912834e-12,0.015868983947572576,26.941879481136812
16.256,180.78529999999955,210.8247573222937,26.076806338186937,0.0008997207200196548,1.016442093317089e-80,1.0756238606095891e-08,6.126114244111473e-12,0.014667999273817758,26.061238607430735
16.32,243.43270000000166,213.14360577176078,25.223697851571018,0.0008367780711891796,2.827896238920472e-81,9.465723736801197e-09,5.100384704348513e-12,0.013557834922367612,25.209303229106638
16.384,-69.79229999999961,201.31074989495292,24.398451389477643,0.0007782374177693486,7.856177643058094e-82,8.330004603231635e-09,4.246382427092658e-12,0.01253162931745243,24.38514151440817
16.448,-149.13459999999986,198.16303951785338,23.6001585246449,0.0007237910076400902,2.1793711353361092e-82,7.330518596791878e-09,3.535359829941469e-12,0.011583038708063492,23.587851687595144
16.512,-306.10240000000067,191.85028493172084,22.827940426703748,0.000673152595434515,6.0370975409792235e-83,6.45092842951603e-09,2.943381222967792e-12,0.010706198141157787,22.816561069513284
16.576,-164.77829999999994,197.55424416189305,22.08094689523861,0.0006260559402926342,1.669964581604315e-83,5.676855443275018e-09,2.4505174682753315e-12,0.009895685371435524,22.070425148247576
16.64,-85.9064000000003,200.6821317851441,21.35835542483971,0.0005822534084880129,4.612892298971867e-84,4.995644869075075e-09,2.040175408017045e-12,0.009146487487164444,21.348626678946374
16.704,133.3479000000002,209.06724142093972,20.659370301049712,0.0005415146736109602,1.2724221554899942e-84,4.396159210227294e-09,1.6985395113209264e-12,0.008453970048046697,20.650374811930195
16.768,149.0046999999986,209.65734550610554,19.983221726147324,0.0005036255075018875,3.5049820439092433e-85,3.868596381188002e-09,1.4141069630220913e-12,0.007813848546410023,19.974904248223403
16.832,-463.36480000000074,185.31764580774606,19.329164973750572,0.0004683866556029678,9.641437792473614e-86,3.4043296370890286e-09,1.177300558537199e-12,0.007222162017147563,19.321474421672313
16.896,-23.649099999998725,203.10172559535766,18.696479571259122,0.00043561279083768125,2.6485242543587012e-86,2.9957666839456585e-09,9.801463851689305e-13,0.006675248634920167,18.689368706836618
16.96,101.64079999999922,207.8783499507059,18.0844685091918,0.0004051315405385316,7.265690843198307e-87,2.636225672022025e-09,8.16005448481169e-13,0.006169723149241683,18.07789365186498
17.024,54.711600000001,206.11123217575533,17.492457476509266,0.0003767825813252972,1.990514289463219e-87,2.3198260499284826e-09,6.793502163288507e-13,0.005702456019273489,17.486378235588163
17.088,7.59480000000076,204.31198810265468,16.91979412104505,0.00035041679719166483,5.445950343767779e-88,2.041392499195438e-09,5.655785636112148e-13,0.005270554120517965,16.914173148085382
17.152,-211.93970000000036,195.7097334694472,16.365847334199774,0.00032589549638882375,1.488012457665959e-88,1.7963703822526942e-09,4.708588586017083e-13,0.004871342905192474,16.36065009400135
17.216,-71.02369999999974,201.27108119800295,15.830006559083479,0.0003030896830021993,4.0603964833497066e-89,1.5807513244110118e-09,3.9200097906148973e-13,0.004502349906936928,15.825201117912396
17.28,117.31079999999929,208.49142283974967,15.311681121320328,0.0002818793794037894,1.1065313724877812e-89,1.3910077156436493e-09,3.2634891846624484e-13,0.004161289488716342,15.307237951060873
17.344,321.5629000000008,216.05369948554258,14.810299581757773,0.0002621529960288394,3.0115967126447874e-90,1.224035063391527e-09,2.7169136888140455e-13,0.003846048740373868,14.806191378797063
17.408,85.60479999999961,207.2901555160087,14.325309110348744,0.00024380674517326264,8.186005417155786e-91,1.0771012556298497e-09,2.2618727171863851e-13,0.0035546744393143166,14.32151062808693
17.472,86.0617000000002,207.3277660448256,13.856174880501818,0.00022674409573873708,2.222253829786059e-91,9.47801906121702e-10,1.8830383112446747e-13,0.0032853609942970017,13.852662774463793
17.536,148.32549999999947,209.6575723687402,13.402379483218276,0.00021087526606675225,6.025123720488208e-92,8.340210529791311e-10,1.5676490401709168e-13,0.003036439298328829,13.399132167819703
17.6,-197.1407000000013,196.29963140719713,12.9634223603593,0.00019611675220233775,1.6315228096111367e-92,7.338965689692206e-10,1.305080298958332e-13,0.0028063664222088137,12.96041987645086
17.664,179.60030000000097,210.82847467437261,12.538819256408996,0.00018239088911376728,4.412445630195908e-93,6.457897188632756e-10,1.0864865423711071e-13,0.002593716085420575,12.536043148788563
17.728,-56.102699999999004,201.85946026957754,12.128101688121204,0.00016962544256711527,1.191869593611067e-93,5.682583667837839e-10,9.045034133557476e-14,0.00239716984582682,12.125534892264461
17.792,258.48749999999836,213.76925405176266,11.730816431458697,0.0001577532295151151,3.215476556833924e-94,5.000333960569363e-10,7.529997398847542e-14,0.002215508954022021,11.728443168775051
17.856,-259.6748000000007,193.81115684503587,11.346525025254444,0.00014671176500917263,8.66429489311131e-95,4.399979564993556e-10,6.26871052327663e-14,0.0020476068222707675,11.344330706227103
17.92,-260.27610000000095,193.76766142147355,10.974803291043195,0.00013644293378230709,2.331827229160539e-95,3.871692002095919e-10,5.2186767071743893e-14,0.0018924220617248949,10.972774425660466
17.984,-40.29230000000052,202.49569080615305,10.615240868531341,0.00012689268478009632,6.268140686665219e-96,3.4068220754977096e-10,4.344515747051413e-14,0.0017489920450961007,10.61336498346074
18.048,-9.0529000000015,203.70168543005113,10.267440766190608,0.00011801074703692887,1.682922977197593e-96,2.997758407523276e-10,3.616772377044254e-14,0.0016164269551822248,10.265706328188577
18.112,273.35479999999916,214.3041601290467,9.931018926478671,0.00010975036540674928,4.513118735875418e-97,2.6378029405380445e-10,3.010924133051935e-14,0.00149390428262533,9.929415271566828
18.176,53.87440000000106,206.12551216802686,9.605603805206844,0.00010206805476154767,1.2088714823142592e-97,2.321061369547378e-10,2.5065553361379787e-14,0.001380663739035969,9.604121073180915
18.24,242.14359999999851,213.17293493450816,9.290835964590796,9.49233713676232e-05,3.2342840499436797e-98,2.0423467158331543e-10,2.0866693834865124e-14,0.0012760025541667267,9.289465038461007
18.304,38.08119999999872,205.52833266493886,8.986367679536238,8.827870023973746e-05,8.643200771652574e-99,1.7970944659845597e-10,1.7371161909710968e-14,0.0011792711281760093,8.985100129528096
18.368,367.4827000000005,217.7384863496612,8.6918625567263,8.209905735702026e-05,2.3071359391634038e-99,1.581287889544968e-10,1.4461155078564512e-14,0.0010898690122032753,8.690690588498596
18.432,-213.65599999999858,195.66680254824377,8.406995166092006,7.635190570241926e-05,6.151451393281018e-100,1.3913923147336351e-10,1.2038600517395111e-14,0.001007241192493554,8.40591157285466
18.496,100.53590000000031,207.8992205775276,8.131450684261155,7.100698415997537e-05,1.6382926773053703e-100,1.224297288015155e-10,1.0021850991473793e-14,0.0009308746551738878,8.130448802499382
18.56,-181.86679999999978,196.95920161907708,7.864924549594428,6.603614837163829e-05,4.3583136417258346e-101,1.0772656720710674e-10,8.342934046747355e-15,0.0008602952105092798,7.863998218127812
18.624,53.011299999999665,206.0899451690977,7.607122128430625,6.141322271805022e-05,1.1581428994017054e-101,9.478888500750749e-11,6.945261844551917e-15,0.000795064557060611,7.60626565055605
18.688,100.50610000000233,207.91130458707005,7.357758392175399,5.711386264608667e-05,3.0741569776115518e-102,8.340473039357373e-11,5.781724508145645e-15,0.0007347775676421386,7.3569665006617
18.752,115.84649999999783,208.4796592181515,7.116557604880069,5.3115426620207635e-05,8.1510520455763055e-103,7.338759219759593e-11,4.8131027634918135e-15,0.000679059780340351,7.115825429599716
18.816,-88.40850000000046,200.63956055311226,6.883253020968764,4.939685702516967e-05,2.1588800000511588e-103,6.457334687997784e-11,4.006746408732859e-15,0.0006275650791173662,6.882576058968044
18.88,-72.26109999999971,201.29154902943682,6.657586592783401,4.593856939460333e-05,5.711813176406364e-104,5.6817571811410244e-11,3.3354740987614984e-15,0.0005799735496887337,6.656960680607497
18.944,446.1252999999988,220.59733556246817,6.439308687627028,4.272234938365496e-05,1.5095710159628515e-104,4.999318091375163e-11,2.7766573845370886e-15,0.000535989497444186,6.438729975730204
19.008,37.20119999999906,205.50875049949272,6.228177813996476,3.973125694452152e-05,3.985387404881188e-105,4.3988343991593766e-11,2.311458152203727e-15,0.0004953396151775568,6.227642743080363
19.072,-25.868399999999838,203.07921772202786,6.023960356705481,3.6949537201513696e-05,1.0510619733599136e-105,3.8704655723628875e-11,1.9241937735331344e-15,0.0004577712893145171,6.0234656358402585
19.136,84.30579999999964,207.30736236604537,5.826430320609258,3.436253755743458e-05,2.7690461927118207e-106,3.405552436415534e-11,1.6018085806689343e-15,0.00042305103417978923,5.825972907003464
19.2,-88.62829999999849,200.65040215941775,5.635369082651039,3.195663059577625e-05,7.287514876577817e-107,2.996475379695207e-11,1.3334338594026956e-15,0.0003909630446343616,5.634946162945843
19.264,-41.37179999999944,202.50039962662882,5.4505651519601654,2.9719142373655096e-05,1.9159286595148886e-107,2.6365295744985904e-11,1.1100215368389168e-15,0.00036130785814252926,5.450174124933283
19.328,178.41869999999926,210.8510612743992,5.271813937740306,2.7638285728704784e-05,5.031912228911064e-108,2.319815172163113e-11,9.240392216945845e-16,0.000333901118003099,5.271452398313375
19.392,-57.41700000000128,201.87256962021652,5.098917524694741,2.5703098249471036e-05,1.3202124115469272e-108,2.041140675765002e-11,7.692163222131285e-16,0.00030857243010266,5.098583249145976
19.456,-183.10380000000123,196.92654921886157,4.931684455744182,2.3903384583336414e-05,3.4603079718377953e-109,1.795937909317386e-11,6.403326873437135e-16,0.00028516430612556107,4.931375388035513
19.52,36.98219999999901,205.52608170340733,4.7699295218003614,2.22296627787766e-05,9.060434185630904e-110,1.5801871920472786e-11,5.33042649385946e-16,0.0002635311866883164,4.769643760935092
19.584,-120.42740000000049,199.41294965344193,4.6134735583664375,2.0673114379937525e-05,2.3700072741628687e-110,1.3903514932421635e-11,4.437285389677696e-16,0.00024353853835926105,4.6132093466997945
19.648,-41.73780000000079,202.49790320788358,4.462143248742786,1.922553801122489e-05,6.19326735466932e-111,1.2233184900509535e-11,3.6937873617620727e-16,0.00022506201898007575,4.461898961173561
19.712,225.64419999999973,212.63253515677502,4.315770933623853,1.7879306207928126e-05,1.616823069727399e-111,1.07634957990236e-11,3.0748614833573556e-16,0.00020798670612730066,4.315545067600754
19.776,146.82110000000011,209.69547118749207,4.174194426878812,1.6627325265949803e-05,4.216777605513295e-112,9.47035012974913e-12,2.5596369317020434e-16,0.00019220638394165158,4.173985593160134
19.84,271.946899999999,214.31499120149272,4.037256837315491,1.546299789956859e-05,1.098695660554303e-112,8.332544102799545e-12,2.130739390706084e-16,0.0001776228839132895,4.037063751425345
19.904,36.78619999999819,205.53691811695091,3.9048063962335116,1.4380188510915278e-05,2.859931224438488e-113,7.331420210355965e-12,1.773705312225035e-16,0.00016414547554431314,3.9046278705621247
19.968,-120.87229999999909,199.4041111811019,3.7766962905789887,1.3373190888561262e-05,7.437349049979217e-114,6.450561505567917e-12,1.4764942949073378e-16,0.00015169030311780593,3.776531227078532
