grb_name,fit_method,episode,pulse_index,n_pulses_total,fit_window_start_s,fit_window_end_s,energy_low_keV,energy_high_keV,detectors,A_norm,A_cts_per_s,y_max_cts_per_s,t_s,tau1,tau2,t_peak_s,t_v_s,t_v_err_lower_s,t_v_err_upper_s,t_v_definition,mc_kept_fraction,n_samples,seed,n_lat_photons_assigned,photon_e_max_MeV,photon_t_arr_at_e_max_s
GRB140206B,unnormalized_xscale,TR2,1,7,-133.184,481.152,10,400,n0+n1+n3,0.3903960997313226,5090.053604565075,13038.177399999997,-0.9638438996507235,50.760739178338326,3.4476239915357847,12.265061656718242,5.701438629895085,0.36920566128148025,0.2788657528529823,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.9999,10000,12345,11,225.2994842529297,7.557676911354065
GRB140206B,unnormalized_xscale,TR2,2,7,-133.184,481.152,10,400,n0+n1+n3,0.5918444430617036,7716.572841842689,13038.177399999997,9.780227733288745,26.772967814999816,0.6541058986920337,13.965004450544201,1.3218534194267855,0.2502792550897499,0.09963118507674684,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.9049,10000,12345,1,102.34365844726562,13.31362271308899
GRB140206B,unnormalized_xscale,TR2,3,7,-133.184,481.152,10,400,n0+n1+n3,0.2406801620381924,3138.0306493146973,13038.177399999997,12.274865512665313,24.20530099405295,1.0786651203532172,17.384602679089433,1.8513246746136516,0.30902087021826974,0.18877247711855594,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.8472,10000,12345,0,,
GRB140206B,unnormalized_xscale,TR3,4,7,-133.184,481.152,10,400,n0+n1+n3,0.14364227859132994,1872.8335104139815,13038.177399999997,19.767997384940497,0.7621436192631109,23.738092636916605,24.021447259654273,11.694788041129408,0.5531703762596489,0.5386267892810519,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.9999,10000,12345,8,753.1128540039062,23.997965037822723
GRB140206B,unnormalized_xscale,TR3,5,7,-133.184,481.152,10,400,n0+n1+n3,0.07515825235588604,979.92662729001,13038.177399999997,23.270633623739595,0.08398324373579098,5.174652095966139,23.929863529177332,2.2762615083264865,0.6223069249526012,0.5808542839891833,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.8992,10000,12345,0,,
GRB140206B,unnormalized_xscale,TR4,6,7,-133.184,481.152,10,400,n0+n1+n3,0.2565134390392988,3344.467723678463,13038.177399999997,26.664020859301125,2.5867134813277124,4.109780871613177,29.924515543533037,3.3556977548689684,0.10112253343707556,0.09504040936382774,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,5,281.6416015625,33.09267407655716
GRB140206B,unnormalized_xscale,TR6,7,7,-133.184,481.152,10,400,n0+n1+n3,0.06908720067045412,900.7711784107796,13038.177399999997,56.78225250151157,374.35540352532934,11.196471769959969,121.52373616927534,22.470605650843986,0.6571313872312174,0.5201843125114891,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.9992,10000,12345,7,525.9974365234375,105.48563891649246
