grb_name,episode,t_start_s,t_stop_s,model_name_joint,model_name_gbm,model_name_gbm40,models_agree_joint_gbm,models_agree_joint_gbm40,models_agree_gbm_gbm40,models_agree_all3,kt_bb_keV_joint,kt_bb_err_keV_joint,kt_bb_keV_gbm,kt_bb_err_keV_gbm,kt_bb_keV_gbm40,kt_bb_err_keV_gbm40,kt_consistent_1sigma_joint_gbm,kt_consistent_1sigma_joint_gbm40,kt_consistent_1sigma_gbm_gbm40,f_bb_joint,f_bb_err_lower_joint,f_bb_err_upper_joint,f_bb_gbm,f_bb_err_lower_gbm,f_bb_err_upper_gbm,f_bb_gbm40,f_bb_err_lower_gbm40,f_bb_err_upper_gbm40,cstat_joint,dof_joint,cstat_gbm,dof_gbm,cstat_gbm40,dof_gbm40,delta_cstat_joint,delta_cstat_gbm,delta_cstat_gbm40,delta_cstat_threshold,bb_required_joint,bb_required_gbm,bb_required_gbm40,any_bb_step_clears_threshold_gbm,recorded_winner_is_bb_gbm,status_consistent_with_threshold_gbm,any_bb_step_clears_threshold_gbm40,recorded_winner_is_bb_gbm40,status_consistent_with_threshold_gbm40,kt_bb_diff_pct_gbm_vs_joint,kt_bb_diff_pct_err_lower_gbm_vs_joint,kt_bb_diff_pct_err_upper_gbm_vs_joint,f_bb_diff_pct_gbm_vs_joint,f_bb_diff_pct_err_lower_gbm_vs_joint,f_bb_diff_pct_err_upper_gbm_vs_joint,kt_bb_diff_pct_gbm40_vs_gbm,kt_bb_diff_pct_err_lower_gbm40_vs_gbm,kt_bb_diff_pct_err_upper_gbm40_vs_gbm,f_bb_diff_pct_gbm40_vs_gbm,f_bb_diff_pct_err_lower_gbm40_vs_gbm,f_bb_diff_pct_err_upper_gbm40_vs_gbm,n_samples,seed
GRB131014A,T90,0.96,4.16,BAND_BB,BAND_BB,BAND_BB,True,True,True,True,34.91935729980469,0.7959309220314026,35.35895538330078,0.7624894380569458,37.75631332397461,1.285271167755127,True,False,False,0.07838147128534474,0.004574259654103796,0.0046318002798108465,0.08386038930259873,0.004564350101864595,0.0048723347592968536,0.08479916875372989,0.005130652643333969,0.0054956963930182096,764.5357055664062,459,672.0175170898438,448,543.1285400390625,403,359.74908447265625,381.71343994140625,241.1439208984375,28.74,True,True,True,True,True,True,True,True,True,1.2733939835377406,3.076484421299678,3.201524836005639,7.106909249666559,8.365880491549662,9.00511323867792,6.748314441878733,4.217235506275094,4.341575586863108,1.129697348501113,8.301020228218672,8.88338793565806,10000,3661002748
GRB131014A,EX0,-0.192,2.432,BAND_BB,BAND_BB,BAND_BB,True,True,True,True,42.57893371582031,1.477332353591919,43.019378662109375,1.405124306678772,43.930171966552734,2.1445841789245605,True,True,True,0.0718777538242824,0.0064085202630066035,0.00692288610790083,0.07722498723596646,0.006365107358469249,0.0068863741398030864,0.07697040605800781,0.007033433968555727,0.0073769621856834,614.8731079101562,459,583.5918579101562,448,512.4073486328125,401,179.6181640625,197.602783203125,134.54217529296875,28.74,True,True,True,True,True,True,True,True,True,1.1248496987880885,4.800625924061174,4.803722295048702,7.799330977879604,13.090563197595866,14.290162393427368,2.136659823947451,5.824637815994496,6.018665640689955,-0.28185011796174053,11.941090252133574,13.4674708157905,10000,3661002748
GRB131014A,TR1,0.96,2.432,BAND_BB,BAND_BB,BAND_BB,True,True,True,True,44.04874801635742,1.6161514520645142,44.48552322387695,1.5398956537246704,45.420631408691406,2.371422529220581,True,True,True,0.07157951760760127,0.0067270514858191605,0.00755089282211982,0.07628474222564785,0.0067094172649661,0.0074525131163550445,0.07528299631169894,0.007348014943838729,0.00796937301086778,587.3633422851562,459,555.4505615234375,448,478.074462890625,402,164.22454833984375,180.67730712890625,121.12103271484375,28.74,True,True,True,True,True,True,True,True,True,0.9836477615051575,4.875582669327814,5.110990199502222,6.769643489571109,13.671283314646253,15.65456894363188,2.249719802713035,6.3772102769946795,6.397698860293321,-1.473753354229157,12.830189611752047,14.795835942841892,10000,3661002748
GRB131014A,TR2,2.432,4.16,SBPL_BB,SBPL_BB,SBPL_BB,True,True,True,True,27.233074188232422,0.9492682218551636,28.0885009765625,0.8455477356910706,33.03300094604492,1.3373461961746216,True,False,False,0.12700960682561457,0.012326004715217012,0.013616805740049226,0.14579051900336887,0.012323350641004427,0.013865348053050619,0.17546198615583258,0.013512874954726806,0.014736559354188689,704.626953125,459,674.1587524414062,448,546.011474609375,402,74.34710693359375,90.952392578125,80.97735595703125,28.74,True,True,True,True,True,True,True,True,True,3.049519626883601,4.634678070510026,4.86686243377288,14.52847371503455,14.348279960383184,16.709768664050326,17.60878945910835,5.819142552023244,6.081976707616082,20.324422840566115,13.622208394162438,15.37121418659708,10000,3661002748
GRB131014A,EX1,2.432,6.976,BAND_BB,BAND_BB,SBPL_BB,True,False,False,False,28.031423568725586,1.1936372518539429,28.269025802612305,1.0260045528411865,32.84486389160156,1.4400794506072998,True,False,False,0.07207834440425888,0.010747194190120497,0.012431163435172601,0.08499926222127577,0.010564876500112258,0.011496857950277842,0.1551515712265565,0.014481224335418985,0.015670249037110312,738.43359375,459,701.5765991210938,448,550.6011962890625,402,30.35064697265625,46.39361572265625,49.45550537109375,28.74,True,True,True,True,True,True,True,True,True,0.7322885922303346,5.4185574379386825,5.8293548219200275,17.529087354432292,22.2547520704885,27.85648464111882,16.186499442865042,6.453234268115793,6.607033781410546,81.54163558775505,27.28660051019152,32.865259093453545,10000,3661002748
