t,y_data,sigma,y_total_fit,y_pulse1,y_pulse2,y_pulse3,y_pulse4,y_pulse5
3.392,50994.776999999995,940.7829315342435,54473.55313566653,0.10319717232828111,4712.693052592747,2.001255214282894,11493.883861269254,38264.87176941792
3.456,64778.488300000026,1060.200555950234,52982.83901907904,0.08126672127960533,4072.2012100602756,0.9814900903287662,9272.572219142343,39637.00283306481
3.52,85412.4089,1221.2457709059197,51486.82756259436,0.06399020492948662,3503.18554747404,0.47477000359522,7442.821286349971,40540.28196856182
3.584,74734.19429999999,1140.1881444839948,49915.76010441914,0.05038164425784801,3000.5430787356318,0.22664166743140193,5948.282686295792,40966.65731607602
3.648,61789.47369999999,1035.1992752404738,48220.029931376484,0.03966352859925312,2558.9853776390387,0.10682856158582892,4736.071716447217,40924.82634520005
3.712,55290.23399999999,979.2780843298774,46370.306925632816,0.03122284669493734,2173.1754421700957,0.04974458552387761,3758.627002289712,40438.42351374079
3.776,52381.56909999997,953.2893266714526,44355.89733395302,0.024576363375217215,1837.8417101587156,0.022894080742202443,2974.4107008987294,39543.59745245146
3.84,53587.56319999998,964.2376156258489,42182.02731045853,0.01934320508143634,1547.8700499110741,0.010418781424135416,2347.9113108823876,38286.21618767856
3.904,45643.58880000001,890.9237815976437,39866.57866636067,0.015223221214239779,1298.375144867258,0.004690447096437665,1849.2559944119841,36718.927613413114
3.968,34797.0933,781.8471969236205,37436.6721278222,0.011979908414770582,1084.753113777734,0.0020897434607842274,1453.630311788693,34898.2746326039
4.032,38476.552699999986,820.0573619112081,34925.3823957664,0.009426938538958088,902.7174746176955,0.0009217689633325604,1140.6285582092446,32882.02601423195
4.096,33234.56389999999,764.8921218638652,32368.777010772417,0.00741753197005523,748.3206924793029,0.00040268198023154215,893.6078361991487,30726.840661880015
4.16,25261.011700000025,673.246378434848,29803.39525757978,0.00583607693387577,617.9635718472134,0.00017428745993730978,699.0862334392144,28486.339441928958
4.224,20874.997399999986,617.6612395138477,27264.222593107548,0.004591521305308852,508.394685084842,7.476173873202467e-05,546.2045963694177,26209.618645370243
4.288,18462.638699999992,584.9863815789873,24783.169095752586,0.00361216291326837,416.7018937574776,3.1793659788473665e-05,426.2585276114154,23940.20503042712
4.352,18156.23160000001,580.7424103923934,22388.025930522064,0.002841543034700003,340.2978378336649,1.340854318575235e-05,332.2996800423972,21715.425557694423
4.416,17301.712000000007,568.7616049322767,20101.850370427146,0.0022352099572688616,276.90105760763794,5.6095568066663945e-06,258.80130544290137,19566.145766557092
4.48,13425.080599999994,510.7645980870775,17942.715913558655,0.0017581686269441893,224.51418936891125,2.3286357128586034e-06,201.3810747412806,17516.818888951202
4.544,11254.500799999996,475.3790382332041,15923.75778917253,0.0013828712088340917,181.40045053754852,9.594344810737195e-07,156.57357426975756,15585.782380534582
4.608,9605.909300000003,446.76459144749344,14053.443944699395,0.0010876340381669384,146.05941254069796,3.924455708037222e-07,121.64504275572754,13785.738401376486
4.672,9043.662799999998,436.53951506007286,12336.005819070975,0.0008553906341142061,117.20285691702148,1.5940377409066092e-07,94.44348945894336,12124.358617144973
4.736,9471.799500000001,444.24494195973347,10771.97036380573,0.0006727095461509004,93.73132652681113,6.430917706192068e-08,73.27810046461013,10604.960264040454
4.8,8695.520500000011,430.17765805792345,9358.743610169517,0.0005290208719204583,74.71182191460393,2.5774976230186153e-08,56.82266146706454,9227.2085977412
4.864,8455.224900000005,425.67905040412876,8091.205574606039,0.00041600717407690467,59.3569538457506,1.0265172179755504e-08,44.038522881357764,7987.809681861491
4.928,9285.910199999997,440.9853450602233,6962.2856638783205,0.00032712390083668505,47.00574661879541,4.063166600107476e-09,34.113365165026764,6881.166224966534
4.992,8038.679199999994,417.76115593444626,5963.49643247662,0.00025722181006242954,37.10619183512584,1.5987389079684927e-09,26.41267023169176,5899.977313186393
5.056,8214.402399999999,421.10608853774454,5085.411205843839,0.00020224972758761445,29.19957715379734,6.254398982165299e-10,20.441364099101914,5035.770062340586
5.12,8023.8405999999895,417.49273498507483,4318.077529702019,0.0001590205672721046,22.906557056228863,2.4331340075932084e-10,15.813569689033235,4279.357243935947
5.184,7940.490800000001,415.82763773413956,3651.3635857423233,0.00012502716358629067,17.91489048649164,9.414408124860088e-11,12.22880438822684,3621.219765840347
5.248,8197.694399999993,420.7633877367329,3075.238671274429,9.829732308999178e-05,13.96874107736457,3.623578797572923e-11,9.453283784818986,3051.8165481148862
5.312,7846.988699999999,414.06543791139575,2579.991684229293,7.727975136358306e-05,10.859417257820553,1.3876131402942835e-11,7.305260490307821,2561.8269292013993
5.376,7448.5668999999925,406.3248109662637,2156.3934325584187,6.075428486854426e-05,8.41741976054355,5.2875040670796735e-12,5.64354429933558,2142.3324077442494
5.44,6924.823800000001,395.9613636749395,1795.809662935677,4.776125391902665e-05,6.505661013625337,2.005153780651953e-12,4.358525452162254,1784.9454287086335
5.504,6414.922100000002,385.5648742451616,1490.2721431168436,3.754590313832385e-05,5.013722949604746,7.568676061703231e-13,3.3651637672926786,1481.8932188540423
5.568,5573.8111999999965,367.8417416448114,1232.5150906332353,2.951466230485902e-05,3.853025482033042,2.843974428855153e-13,2.5975191916784195,1226.0645164448613
5.632,5493.339499999995,366.0770915057035,1015.9838559458258,2.3200742914406654e-05,2.952786107525132,1.0639495951586342e-13,2.004489180752366,1011.0265574568052
5.696,5412.846099999995,364.29799399542566,834.8221583743574,1.823707316127409e-05,2.2566608354505604,3.963327555394282e-14,1.5464896910170374,831.0189896108166
5.76,3939.6652000000017,330.7200246655935,683.8434339283747,1.4335007159326155e-05,1.7199671755220705,1.470260750286296e-14,1.19287308737901,680.9305793304665
5.824,4162.375999999999,336.0301929248152,558.4910604751964,1.1267577347250233e-05,1.3074006501850923,5.432181368786177e-15,0.9199209130169127,556.263727644417
5.888,3798.3998000000033,327.34408745770185,454.79143321274245,8.856321269759107e-06,0.9911668201016566,1.9991613505490118e-15,0.709284656920869,453.09097287939863
5.952,3750.1725000000006,326.15547994777967,369.30311128853464,6.960920360163954e-06,0.749460819702239,7.32928411593971e-16,0.5467753318944404,368.0068681760176
6.016,3276.610600000002,314.48166499774135,299.06456991326695,5.4710508357221494e-06,0.5652357009771108,2.677072665793935e-16,0.42142440775039725,298.0779043334886
6.08,2707.5032999999994,299.83349789751435,241.54248571290913,4.299974701748929e-06,0.42520936395768894,9.74286817968972e-17,0.32475568065590776,240.79251636832083
6.144,2833.403100000004,303.1160917049163,194.58196214925218,3.379499504772396e-06,0.319067460774611,3.533321896953035e-17,0.2502209954796726,194.01267031349838
