grb_name,grb_dir,pulse_index,full_window_min_s,full_window_max_s,prod_window_min_s,prod_window_max_s,full_A_cts_per_s,full_t_s,full_tau1,full_tau2,full_t_peak_s,full_t_v_s,prod_t_peak_s,prod_t_v_s,t_peak_pct_diff,t_v_pct_diff,flag_gt_5pct,sse_full_range
GRB140206B,GRB140206275,1,-133.184,481.152,-1,160,2071.114464654389,-0.13955067180710684,0.009752437151889217,1.928912037535295,-0.002395309470865886,0.7939049279388151,0.1043415771203904,0.9305396644354372,102.29564238625812,14.683386610878012,True,568491265.9115169
GRB140206B,GRB140206275,2,-133.184,481.152,-1,160,4829.6388675286935,4.422028733987714,4.939571048862341,15.067054061227207,13.04900874048371,10.833518136451058,13.01753078535596,11.032443092150224,0.24181202754028458,1.8030907029169676,False,568491265.9115169
GRB140206B,GRB140206275,3,-133.184,481.152,-1,160,7348.024826370898,10.98279349743276,5.911353310756159,1.5372984135569685,13.997343889547674,1.86978306854372,14.000010698073444,1.8739925128139725,0.019048617770966236,0.22462439105114806,False,568491265.9115169
GRB140206B,GRB140206275,4,-133.184,481.152,-1,160,1691.659337877185,27.819741619028775,6.420732351859108,0.8392281294289073,30.141047114049712,1.1978813064027096,30.17130336914598,2.1264353898415176,0.10028156465792575,43.66716655839765,True,568491265.9115169
GRB140206B,GRB140206275,5,-133.184,481.152,-1,160,734.9262955915559,23.249047847955204,0.17886528839803434,1.976164007256964,23.843578877490106,1.1328907462011713,23.92119072786105,0.8509990132237645,0.3244481065089624,33.124801391900704,True,568491265.9115169
GRB140206B,GRB140206275,6,-133.184,481.152,-1,160,2179.982457699778,26.80493549304633,1.1339462988570446,6.385363107890089,29.49578273193788,4.099639178945029,37.98592005355364,3.344678972290524,22.350748144697093,22.57197814525944,True,568491265.9115169
GRB140206B,GRB140206275,7,-133.184,481.152,-1,160,906.2278659604608,-6.901984564940162,2391.743910221545,6.927410203699093,121.81705508461556,24.97671396932598,122.02868791208788,24.251502373865964,0.17342874949600326,2.990378015679241,False,568491265.9115169
