grb_name,window_min_s,window_max_s,pulse_index,reseeded,y_max_cts_per_s,normalized_A_norm,normalized_A_cts_per_s,normalized_t_s,normalized_tau1,normalized_tau2,normalized_t_peak_s,normalized_t_v_s,unnorm_xscale_A_cts_per_s,unnorm_xscale_t_s,unnorm_xscale_tau1,unnorm_xscale_tau2,unnorm_xscale_t_peak_s,unnorm_xscale_t_v_s,sse_normalized_rescaled,sse_unnorm_xscale,sse_ratio_unnorm_over_norm
GRB140206B,-133.184,481.152,1,False,13038.177399999997,0.1915408332972809,2497.3433638737747,-0.0005937853627289263,0.00010000000000000002,1.452408516068554,0.011457805885187486,0.5152771097816456,2189.1921784400215,-0.15623853004669763,0.031124604486799136,1.4404458772497126,0.055500243478695505,0.6786971190283435,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,2,False,13038.177399999997,0.42359672615505817,5522.929261668867,-0.4957617480249866,40.75842648034002,4.6250822349774445,13.234171763826224,6.825369645747882,5560.827966293823,-0.4408839088480332,39.624045863057106,4.79406130974132,13.3417176310463,6.968501558147974,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,3,False,13038.177399999997,0.5117147663011127,6671.827901233447,11.605276050040043,2.9464113346608927,1.8620060556772569,13.94754754319678,1.8545834768647333,6623.89801730243,11.613934324424136,2.93693783147185,1.8385832513203473,13.93768231142988,1.8350570350144442,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,4,False,13038.177399999997,0.17231837534881614,2246.717547077651,24.404838477926187,63.49248612011261,0.5258155024651777,30.18284276072231,1.4625676437130908,2163.1111051168214,25.94445237729929,27.922536643772403,0.6398557313425494,30.17131824992171,1.387029642889921,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,5,False,13038.177399999997,0.0540557478427712,704.7884298637181,27.583942703767157,0.00010049189015872354,51.768290808277456,27.65606962934707,18.01350493443072,886.6826617201287,27.64545751254381,0.00022962587402925876,39.17086775734636,27.740297613478305,13.670099388203928,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,6,True,13038.177399999997,0.18518224629422012,2414.438978514534,6.632822652219652,138.00437667055883,4.037713747204344,30.238376423675252,8.24765369084375,2286.8925005899973,9.841504382225443,93.86222491226339,4.325003888823881,29.98981666289056,7.915093343149366,555724215.9064046,554309880.4511559,0.9974549688230845
GRB140206B,-133.184,481.152,7,False,13038.177399999997,0.06437307584611818,839.3075826653437,2.3787313502958356,2865.321171916453,5.166898132979943,124.05380116150664,20.95176075243448,865.446819118427,-0.6174906480766491,2813.530023384099,5.510846437480367,123.90131076805615,21.8926502283851,555724215.9064046,554309880.4511559,0.9974549688230845
