r_seed,r_fit,t_peak_fit
0.2,32.3864171329018,14.900000000000002
0.7521206186172789,32.38659856294371,14.900000000000002
2.8284271247461907,32.386635409985665,14.900000000000313
10.63659179388998,32.38667370328553,14.900000000000002
40.000000000000014,32.38655499132532,14.900000000000043
150.42412372345578,32.386237482129125,14.90000000162644
565.6854249492382,32.38624414368287,14.900000000118244
2127.3183587779963,32.38643980988395,14.900000002051609
8000.0,32.38641407544357,14.900000001042503
