label,shape,r0_at_min,chi2_min_3param,flat_zone_lo,flat_zone_hi,flat_zone_span,r0_chosen,r0_choice_reason,chi2_4param_best,delta_chi2,delta_chi2_verdict,fit4_amplitude,fit4_t_peak_s,fit4_t_v_s,fit4_r
section7_T5_moderate,flat,215.44346900318845,516.7960554058866,4.641588833612779,10000.0,2154.4346900318837,215.44346900318837,"flat-bottom profile (flat zone (4.641588833612779, 10000.0), span x2154.4); no archived median given, fixed to flat-zone geometric center r0=215.44346900318837",516.7942227327684,0.0018326731182014555,4th parameter is dead weight,20.015053516740007,15.10002480313478,1.1279009474325297,195.23034402003947
