grb_name,fit_method,episode,pulse_index,n_pulses_total,fit_window_start_s,fit_window_end_s,energy_low_keV,energy_high_keV,detectors,A_norm,A_cts_per_s,y_max_cts_per_s,t_s,tau1,tau2,t_peak_s,t_v_s,t_v_err_lower_s,t_v_err_upper_s,t_v_definition,mc_kept_fraction,n_samples,seed,n_lat_photons_assigned,photon_e_max_MeV,photon_t_arr_at_e_max_s
GRB131014A,normalized,,1,5,-135.936,478.4,10,400,n9+na+nb,5e-324,6.42434e-319,130030.37509999998,-2.031131060943544,0.05144743206534197,0.9052263082920627,-1.8153265915745889,0.4835623756457145,2.536292287302899e-10,2.4536506160188765e-10,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,0,,
GRB131014A,normalized,EX0,2,5,-135.936,478.4,10,400,n9+na+nb,0.1468493348293544,19094.87409104644,130030.37509999998,-3.3658856483034088,83.90965797264523,0.24062013568707416,1.1274820516332298,0.7903101485175135,0.21353777310910393,0.08651535387566345,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.7724,10000,12345,0,,
GRB131014A,normalized,TR1,2,5,-135.936,478.4,10,400,n9+na+nb,0.1468493348293544,19094.87409104644,130030.37509999998,-3.3658856483034088,83.90965797264523,0.24062013568707416,1.1274820516332298,0.7903101485175135,0.21353777310910393,0.08651535387566345,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",0.7724,10000,12345,0,,
GRB131014A,normalized,EX0,3,5,-135.936,478.4,10,400,n9+na+nb,0.8487204777786889,110359.44208061411,130030.37509999998,-1.164474573867147,119.46597278611506,0.07444188843077625,1.8176844791375935,0.38928312601837767,0.009658438196546382,0.005884974644493557,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,7,1232.922607421875,1.9835121631622314
GRB131014A,normalized,TR1,3,5,-135.936,478.4,10,400,n9+na+nb,0.8487204777786889,110359.44208061411,130030.37509999998,-1.164474573867147,119.46597278611506,0.07444188843077625,1.8176844791375935,0.38928312601837767,0.009658438196546382,0.005884974644493557,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,7,1232.922607421875,1.9835121631622314
GRB131014A,normalized,TR2,4,5,-135.936,478.4,10,400,n9+na+nb,0.5352012313450542,69592.41686577926,130030.37509999998,2.4632113955175834,0.04799633219647753,1.0151883424150558,2.683949513939718,0.5281244026029647,0.0038217879042310443,0.0037063835685759994,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,1,445.27899169921875,2.533198297023773
GRB131014A,normalized,EX1,4,5,-135.936,478.4,10,400,n9+na+nb,0.5352012313450542,69592.41686577926,130030.37509999998,2.4632113955175834,0.04799633219647753,1.0151883424150558,2.683949513939718,0.5281244026029647,0.0038217879042310443,0.0037063835685759994,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,1,445.27899169921875,2.533198297023773
GRB131014A,normalized,TR2,5,5,-135.936,478.4,10,400,n9+na+nb,0.2733026921304131,35537.65157355742,130030.37509999998,2.6673645183612855,7.172322457518428,0.11872995820959488,3.5901697771493475,0.27674317165032936,0.004734673609632867,0.003995061788137244,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,2,1021.2354125976562,3.183564066886902
GRB131014A,normalized,EX1,5,5,-135.936,478.4,10,400,n9+na+nb,0.2733026921304131,35537.65157355742,130030.37509999998,2.6673645183612855,7.172322457518428,0.11872995820959488,3.5901697771493475,0.27674317165032936,0.004734673609632867,0.003995061788137244,"t_v=(tau2/2)*sqrt((ln2+2*sqrt(tau1/tau2))^2-4*tau1/tau2), Bukhari et al. 2022 Adv.Space Res. eq.10, attributed to Norris et al. 2005; = FWHM/2",1.0,10000,12345,2,1021.2354125976562,3.183564066886902
